,material_id,formation_energy_per_atom,dft_band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup_number,azure_bulk_modulus,larsen_score_2d,Si_100_mismatch,azure_band_gap,dft_bulk_modulus,dft_poisson_ratio,dft_mag_density,Log_rate
2940,mp-1227145,-3.130285961,2.6954,CaPrCrO4,0.046126131,"['Ca', 'Cr', 'O', 'Pr']","# generated using pymatgen
data_CaPrCrO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.59461371
_cell_length_b   6.59461371
_cell_length_c   5.61068900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   131.18393611
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaPrCrO4
_chemical_formula_sum   'Ca2 Pr2 Cr2 O8'
_cell_volume   183.63644469
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.89637100  0.10362900  0.51861100  1
  Ca  Ca1  1  0.10362900  0.89637100  0.01861100  1
  Pr  Pr2  1  0.61200000  0.38800000  0.48329500  1
  Pr  Pr3  1  0.38800000  0.61200000  0.98329500  1
  Cr  Cr4  1  0.24904500  0.75095500  0.49875000  1
  Cr  Cr5  1  0.75095500  0.24904500  0.99875000  1
  O  O6  1  0.08159100  0.91840900  0.44230400  1
  O  O7  1  0.42138200  0.57861800  0.55383000  1
  O  O8  1  0.91840900  0.08159100  0.94230400  1
  O  O9  1  0.57861800  0.42138200  0.05383000  1
  O  O10  1  0.52135400  0.98432400  0.25160500  1
  O  O11  1  0.47864600  0.01567600  0.75160500  1
  O  O12  1  0.98432400  0.52135400  0.75160500  1
  O  O13  1  0.01567600  0.47864600  0.25160500  1
",36,131.4608748,0,0.001653972,2.23530515,,,0.032675597,5.768287583
2941,mp-753937,-3.176050551,0.6472,Ho2V2O7,0.077744084,"['Ho', 'O', 'V']","# generated using pymatgen
data_Ho2V2O7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.80145348
_cell_length_b   5.80145348
_cell_length_c   5.24298516
_cell_angle_alpha   83.94959239
_cell_angle_beta   83.94959239
_cell_angle_gamma   109.91476282
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ho2V2O7
_chemical_formula_sum   'Ho2 V2 O7'
_cell_volume   163.09067062
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.68753400  0.31246600  0.50000000  1
  Ho  Ho1  1  0.31246600  0.68753400  0.50000000  1
  V  V2  1  0.75467200  0.75467200  0.89926600  1
  V  V3  1  0.24532800  0.24532800  0.10073400  1
  O  O4  1  0.93438000  0.60937800  0.70610700  1
  O  O5  1  0.60937800  0.93438000  0.70610700  1
  O  O6  1  0.57748500  0.57748500  0.22259000  1
  O  O7  1  0.42251500  0.42251500  0.77741000  1
  O  O8  1  0.00000000  0.00000000  0.00000000  1
  O  O9  1  0.39062200  0.06562000  0.29389300  1
  O  O10  1  0.06562000  0.39062200  0.29389300  1
",12,117.9104716,0,0.009225535,0.511931797,,,0.012263567,3.559889531
2942,mp-644226,-1.935569365,3.2422,BaH2C2O5,0.056248448,"['Ba', 'C', 'H', 'O']","# generated using pymatgen
data_BaH2C2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.53543485
_cell_length_b   6.53543485
_cell_length_c   7.03253864
_cell_angle_alpha   65.20109207
_cell_angle_beta   65.20109207
_cell_angle_gamma   75.61843878
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaH2C2O5
_chemical_formula_sum   'Ba2 H4 C4 O10'
_cell_volume   246.57129164
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.21672800  0.21672800  0.68183100  1
  Ba  Ba1  1  0.78327200  0.78327200  0.31816900  1
  H  H2  1  0.34947900  0.55672900  0.82075900  1
  H  H3  1  0.55672900  0.34947900  0.82075900  1
  H  H4  1  0.65052100  0.44327100  0.17924100  1
  H  H5  1  0.44327100  0.65052100  0.17924100  1
  C  C6  1  0.95850800  0.76263500  0.76055000  1
  C  C7  1  0.76263500  0.95850800  0.76055000  1
  C  C8  1  0.04149200  0.23736500  0.23945000  1
  C  C9  1  0.23736500  0.04149100  0.23945000  1
  O  O10  1  0.07965300  0.74439400  0.86948300  1
  O  O11  1  0.74439400  0.07965300  0.86948300  1
  O  O12  1  0.92034700  0.25560600  0.13051700  1
  O  O13  1  0.25560600  0.92034700  0.13051700  1
  O  O14  1  0.98031200  0.64175300  0.65092800  1
  O  O15  1  0.64175300  0.98031200  0.65092800  1
  O  O16  1  0.01968800  0.35824700  0.34907200  1
  O  O17  1  0.35824700  0.01968800  0.34907200  1
  O  O18  1  0.47670900  0.47670900  0.73098600  1
  O  O19  1  0.52329100  0.52329100  0.26901400  1
",12,29.82556262,0.067800532,0.011565109,3.192817767,,,2.07E-06,6.508254484
2943,mp-1173649,-1.759804752,4.1079,NaNi2H3(SO5)2,0.000447626,"['H', 'Na', 'Ni', 'O', 'S']","# generated using pymatgen
data_NaNi2H3(SO5)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.37340889
_cell_length_b   5.37340862
_cell_length_c   7.39398558
_cell_angle_alpha   69.30834420
_cell_angle_beta   69.30834321
_cell_angle_gamma   71.79728952
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaNi2H3(SO5)2
_chemical_formula_sum   'Na1 Ni2 H3 S2 O10'
_cell_volume   182.49653375
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.50203200  0.50203200  0.49905100  1
  Ni  Ni1  1  0.00347200  0.50256900  0.99884700  1
  Ni  Ni2  1  0.50256900  0.00347200  0.99884700  1
  H  H3  1  0.30588000  0.30588000  0.22981300  1
  H  H4  1  0.50566800  0.50566800  0.99738700  1
  H  H5  1  0.69859900  0.69859900  0.76733600  1
  S  S6  1  0.09703800  0.09703800  0.70394800  1
  S  S7  1  0.90825800  0.90825800  0.29248400  1
  O  O8  1  0.22454000  0.22454000  0.49476000  1
  O  O9  1  0.34882500  0.34882500  0.08202000  1
  O  O10  1  0.19394100  0.19394100  0.83472400  1
  O  O11  1  0.21082300  0.82121700  0.24600900  1
  O  O12  1  0.18366200  0.79400900  0.75070400  1
  O  O13  1  0.82121700  0.21082300  0.24600900  1
  O  O14  1  0.79400900  0.18366200  0.75070400  1
  O  O15  1  0.81108600  0.81108600  0.16203900  1
  O  O16  1  0.65702100  0.65702100  0.91494400  1
  O  O17  1  0.78036200  0.78036200  0.50237500  1
",12,59.89782269,0,0.009481166,3.823832035,,,0.021917189,6.353237745
2944,mp-1188397,-2.87149778,0,Pr2MgIrO6,0,"['Ir', 'Mg', 'O', 'Pr']","# generated using pymatgen
data_Pr2MgIrO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.73049900
_cell_length_b   5.54705800
_cell_length_c   9.66073821
_cell_angle_alpha   54.88350833
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Pr2MgIrO6
_chemical_formula_sum   'Pr4 Mg2 Ir2 O12'
_cell_volume   251.19463800
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.55501800  0.23597100  0.75059200  1
  Pr  Pr1  1  0.94498200  0.23597100  0.25059200  1
  Pr  Pr2  1  0.44498200  0.76402900  0.24940800  1
  Pr  Pr3  1  0.05501800  0.76402900  0.74940800  1
  Mg  Mg4  1  0.50000000  0.00000000  0.50000000  1
  Mg  Mg5  1  0.00000000  0.00000000  0.00000000  1
  Ir  Ir6  1  0.00000000  0.50000000  0.50000000  1
  Ir  Ir7  1  0.50000000  0.50000000  0.00000000  1
  O  O8  1  0.79733200  0.15577100  0.54799300  1
  O  O9  1  0.70266800  0.15577100  0.04799300  1
  O  O10  1  0.20266800  0.84422900  0.45200700  1
  O  O11  1  0.29733200  0.84422900  0.95200700  1
  O  O12  1  0.97303000  0.34356100  0.74766300  1
  O  O13  1  0.52697000  0.34356100  0.24766300  1
  O  O14  1  0.02697000  0.65643900  0.25233700  1
  O  O15  1  0.47303000  0.65643900  0.75233700  1
  O  O16  1  0.29257600  0.25336800  0.54847300  1
  O  O17  1  0.20742400  0.25336800  0.04847300  1
  O  O18  1  0.70742400  0.74663200  0.45152700  1
  O  O19  1  0.79257600  0.74663200  0.95152700  1
",14,156.3674416,0,0.011536731,0.000157514,,,0.007963753,5.275290118
2945,mp-1076439,-2.060130059,0,Ba2Co2O5,0.039498352,"['Ba', 'Co', 'O']","# generated using pymatgen
data_Ba2Co2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.59507674
_cell_length_b   9.59507674
_cell_length_c   9.59507674
_cell_angle_alpha   145.70719326
_cell_angle_beta   145.49686328
_cell_angle_gamma   49.43847446
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2Co2O5
_chemical_formula_sum   'Ba4 Co4 O10'
_cell_volume   280.63351542
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.88525700  0.38428700  0.49226300  1
  Ba  Ba1  1  0.11474300  0.60700600  0.49902900  1
  Ba  Ba2  1  0.39202300  0.88428700  0.49902900  1
  Ba  Ba3  1  0.60797700  0.10700600  0.49226300  1
  Co  Co4  1  0.00000000  0.99607900  0.99607900  1
  Co  Co5  1  0.50000000  0.49607900  0.99607900  1
  Co  Co6  1  0.81679600  0.77309100  0.08988700  1
  Co  Co7  1  0.18320400  0.27309100  0.95629500  1
  O  O8  1  0.75093300  0.74961100  0.49589800  1
  O  O9  1  0.24906700  0.74496400  0.99867800  1
  O  O10  1  0.75371400  0.24961100  0.99867800  1
  O  O11  1  0.24628600  0.24496400  0.49589800  1
  O  O12  1  0.82616700  0.83663200  0.96796500  1
  O  O13  1  0.17383300  0.14179800  0.01046400  1
  O  O14  1  0.36866600  0.33663200  0.01046400  1
  O  O15  1  0.63133400  0.64179800  0.96796500  1
  O  O16  1  0.89717400  0.10253200  0.49970600  1
  O  O17  1  0.10282600  0.60253200  0.20535800  1
",46,83.59831934,0,0.008320491,-0.000274877,,,0.042760717,4.697494695
2946,mp-767955,-1.573517823,0,Li3Fe2(NiO4)2,0.036023849,"['Fe', 'Li', 'Ni', 'O']","# generated using pymatgen
data_Li3Fe2(NiO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.84270000
_cell_length_b   5.86698792
_cell_length_c   5.90658746
_cell_angle_alpha   119.28917184
_cell_angle_beta   119.56924872
_cell_angle_gamma   90.06625114
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3Fe2(NiO4)2
_chemical_formula_sum   'Li3 Fe2 Ni2 O8'
_cell_volume   145.52509788
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000000  0.50000000  0.50000000  1
  Li  Li1  1  0.50000000  0.50000000  0.00000000  1
  Li  Li2  1  0.00000000  0.00000000  0.50000000  1
  Fe  Fe3  1  0.50000000  0.00000000  0.00000000  1
  Fe  Fe4  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni5  1  0.50000000  0.50000000  0.50000000  1
  Ni  Ni6  1  0.50000000  0.00000000  0.50000000  1
  O  O7  1  0.71063800  0.21316200  0.45181000  1
  O  O8  1  0.26305100  0.76924600  0.98855100  1
  O  O9  1  0.25934900  0.22335100  0.47833000  1
  O  O10  1  0.72856400  0.77166600  0.99385400  1
  O  O11  1  0.27143600  0.22833400  0.00614600  1
  O  O12  1  0.74065100  0.77664900  0.52167000  1
  O  O13  1  0.73694900  0.23075400  0.01144900  1
  O  O14  1  0.28936200  0.78683800  0.54819000  1
",2,101.0326583,0,0.021433146,0.000326877,,,0.075593434,4.353344865
2947,mp-545783,-2.212216831,0,BaBiO3,0.021211002,"['Ba', 'Bi', 'O']","# generated using pymatgen
data_BaBiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.42811300
_cell_length_b   4.42811300
_cell_length_c   4.42811300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaBiO3
_chemical_formula_sum   'Ba1 Bi1 O3'
_cell_volume   86.82725776
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.50000000  0.50000000  0.50000000  1
  Bi  Bi1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.00000000  0.50000000  0.00000000  1
  O  O3  1  0.50000000  0.00000000  0.00000000  1
  O  O4  1  0.00000000  0.00000000  0.50000000  1
",221,102.8623742,0,0.006005885,0.000227376,,,5.81E-06,3.947015978
2948,mp-697146,-1.474436174,2.8829,Zn(HO)2,0.012929801,"['H', 'O', 'Zn']","# generated using pymatgen
data_Zn(HO)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.96287000
_cell_length_b   5.26895900
_cell_length_c   8.26997400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zn(HO)2
_chemical_formula_sum   'Zn4 H8 O8'
_cell_volume   216.25286135
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.94759400  0.19029300  0.86937000  1
  Zn  Zn1  1  0.55240600  0.80970700  0.36937000  1
  Zn  Zn2  1  0.44759400  0.30970700  0.13063000  1
  Zn  Zn3  1  0.05240600  0.69029300  0.63063000  1
  H  H4  1  0.63185700  0.90928000  0.70949400  1
  H  H5  1  0.86814300  0.09072000  0.20949400  1
  H  H6  1  0.13185700  0.59072000  0.29050600  1
  H  H7  1  0.36814300  0.40928000  0.79050600  1
  H  H8  1  0.80823100  0.40310900  0.41411200  1
  H  H9  1  0.69176900  0.59689100  0.91411200  1
  H  H10  1  0.30823100  0.09689100  0.58588800  1
  H  H11  1  0.19176900  0.90310900  0.08588800  1
  O  O12  1  0.85920200  0.58276800  0.42870300  1
  O  O13  1  0.64079800  0.41723200  0.92870300  1
  O  O14  1  0.35920200  0.91723200  0.57129700  1
  O  O15  1  0.14079800  0.08276800  0.07129700  1
  O  O16  1  0.79916500  0.87884100  0.77363400  1
  O  O17  1  0.70083500  0.12115900  0.27363400  1
  O  O18  1  0.29916500  0.62115900  0.22636600  1
  O  O19  1  0.20083500  0.37884100  0.72636600  1
",19,27.00446493,1.83E-15,0.010942471,2.655646642,,,0,4.295020692
2949,mp-849273,-1.719673415,0,LiCoO2,0.03225193,"['Co', 'Li', 'O']","# generated using pymatgen
data_LiCoO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.81337487
_cell_length_b   5.81337487
_cell_length_c   5.81337487
_cell_angle_alpha   120.28818442
_cell_angle_beta   119.98316597
_cell_angle_gamma   89.76536768
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCoO2
_chemical_formula_sum   'Li4 Co4 O8'
_cell_volume   138.63428358
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000000  0.00000000  0.50000000  1
  Li  Li1  1  0.00000000  0.50000000  0.00000000  1
  Li  Li2  1  0.00000000  0.00000000  0.00000000  1
  Li  Li3  1  0.50000000  0.00000000  0.50000000  1
  Co  Co4  1  0.50000000  0.00000000  0.00000000  1
  Co  Co5  1  0.00000000  0.50000000  0.50000000  1
  Co  Co6  1  0.50000000  0.50000000  0.00000000  1
  Co  Co7  1  0.50000000  0.50000000  0.50000000  1
  O  O8  1  0.72395800  0.74670100  0.97725700  1
  O  O9  1  0.26230600  0.75047700  0.98817100  1
  O  O10  1  0.26944400  0.74670100  0.52274300  1
  O  O11  1  0.26230600  0.27413500  0.51182900  1
  O  O12  1  0.73769400  0.72586500  0.48817100  1
  O  O13  1  0.73055600  0.25329900  0.47725700  1
  O  O14  1  0.73769400  0.24952300  0.01182900  1
  O  O15  1  0.27604200  0.25329900  0.02274300  1
",227,117.8415545,0,0.005072014,0.447831859,,,7.13E-09,5.563617102
2950,mp-27816,-1.153470072,0,Ag3BO3,0.06813991,"['Ag', 'B', 'O']","# generated using pymatgen
data_Ag3BO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.95966004
_cell_length_b   5.95966004
_cell_length_c   5.95965971
_cell_angle_alpha   116.59028070
_cell_angle_beta   116.59028070
_cell_angle_gamma   116.59026842
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ag3BO3
_chemical_formula_sum   'Ag3 B1 O3'
_cell_volume   99.18944020
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00000000  0.50938600  0.49061400  1
  Ag  Ag1  1  0.49061400  0.00000000  0.50938600  1
  Ag  Ag2  1  0.50938600  0.49061400  0.00000000  1
  B  B3  1  0.00000000  0.00000000  0.00000000  1
  O  O4  1  0.86346800  0.00000000  0.13653200  1
  O  O5  1  0.13653200  0.86346800  0.00000000  1
  O  O6  1  0.00000000  0.13653200  0.86346800  1
",155,62.44705247,2.76E-07,0.013937034,0.144971406,,,6.41E-06,3.479359886
2951,mp-753847,-2.689933868,2.0514,Ca5Mn4O9,0.026386452,"['Ca', 'Mn', 'O']","# generated using pymatgen
data_Ca5Mn4O9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.72197345
_cell_length_b   8.72197345
_cell_length_c   9.90283086
_cell_angle_alpha   55.90449266
_cell_angle_beta   55.90449266
_cell_angle_gamma   22.00807081
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca5Mn4O9
_chemical_formula_sum   'Ca5 Mn4 O9'
_cell_volume   231.74223944
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.32956600  0.32956600  0.66896200  1
  Ca  Ca1  1  0.00125900  0.00125900  0.32538300  1
  Ca  Ca2  1  0.00381400  0.00381400  0.66901400  1
  Ca  Ca3  1  0.67066400  0.67066400  0.33466200  1
  Ca  Ca4  1  0.33679400  0.33679400  0.00260800  1
  Mn  Mn5  1  0.66798600  0.66798600  0.99930900  1
  Mn  Mn6  1  0.66736700  0.66736700  0.66969200  1
  Mn  Mn7  1  0.33454000  0.33454000  0.33410000  1
  Mn  Mn8  1  0.00493500  0.00493500  0.99908900  1
  O  O9  1  0.16375000  0.16375000  0.83921600  1
  O  O10  1  0.83008200  0.83008200  0.49620900  1
  O  O11  1  0.83139800  0.83139800  0.83782000  1
  O  O12  1  0.50333600  0.50333600  0.15584000  1
  O  O13  1  0.50206200  0.50206200  0.49958000  1
  O  O14  1  0.50674800  0.50674800  0.83519200  1
  O  O15  1  0.16897500  0.16897500  0.16071300  1
  O  O16  1  0.17199300  0.17199300  0.50479700  1
  O  O17  1  0.83883700  0.83883700  0.17208400  1
",8,109.6733931,0,0.021171952,1.989887317,,,0.086319524,6.106954424
2952,mp-1217888,-3.348634888,1.5952,TaO2F,0.069911341,"['F', 'O', 'Ta']","# generated using pymatgen
data_TaO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.88904000
_cell_length_b   3.88904000
_cell_length_c   4.10909600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaO2F
_chemical_formula_sum   'Ta1 O2 F1'
_cell_volume   62.14856535
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.00000000  0.00000000  0.00000000  1
  O  O1  1  0.00000000  0.50000000  0.00000000  1
  O  O2  1  0.50000000  0.00000000  0.00000000  1
  F  F3  1  0.00000000  0.00000000  0.50000000  1
",123,183.0396748,0,0.005936082,1.606303215,,,2.29E-06,4.036062102
2953,mp-6391,-2.492429445,3.1933,Na2ZnSiO4,0,"['Na', 'O', 'Si', 'Zn']","# generated using pymatgen
data_Na2ZnSiO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.54705900
_cell_length_b   5.33837500
_cell_length_c   8.81905288
_cell_angle_alpha   53.00904966
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na2ZnSiO4
_chemical_formula_sum   'Na4 Zn2 Si2 O8'
_cell_volume   208.59029977
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.67251800  0.73598700  0.25280200  1
  Na  Na1  1  0.81795100  0.48477900  0.00802100  1
  Na  Na2  1  0.32748200  0.73598700  0.75280200  1
  Na  Na3  1  0.18204900  0.48477900  0.50802100  1
  Zn  Zn4  1  0.81168700  0.99874000  0.50213900  1
  Zn  Zn5  1  0.18831300  0.99874000  0.00213900  1
  Si  Si6  1  0.68832500  0.24930300  0.75477200  1
  Si  Si7  1  0.31167500  0.24930300  0.25477200  1
  O  O8  1  0.20835300  0.30543400  0.06061200  1
  O  O9  1  0.79164700  0.30543400  0.56061200  1
  O  O10  1  0.15747200  0.97596100  0.44706300  1
  O  O11  1  0.84252800  0.97596100  0.94706300  1
  O  O12  1  0.28983100  0.58298600  0.22791500  1
  O  O13  1  0.40110600  0.14270900  0.78217700  1
  O  O14  1  0.59889400  0.14270900  0.28217700  1
  O  O15  1  0.71016900  0.58298600  0.72791500  1
",7,64.40004796,0,0.01082555,3.163980722,,,5.05E-09,5.463170354
2954,mp-996954,-0.813560467,0,CuPtO2,0.023769296,"['Cu', 'Pt', 'O']","# generated using pymatgen
data_CuPtO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.98419500
_cell_length_b   3.14176200
_cell_length_c   5.30488700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuPtO2
_chemical_formula_sum   'Cu1 Pt1 O2'
_cell_volume   49.73666010
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.50000000  0.50000000  0.50000000  1
  Pt  Pt1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.00000000  0.50000000  0.74797100  1
  O  O3  1  0.00000000  0.50000000  0.25202900  1
",47,156.4411498,0,0.0081099,0.000145024,,,0.001257875,1.240515692
2955,mp-6492,-3.080200159,3.5454,Ba2YSbO6,0,"['Ba', 'O', 'Sb', 'Y']","# generated using pymatgen
data_Ba2YSbO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.03186409
_cell_length_b   6.03186409
_cell_length_c   6.03186409
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2YSbO6
_chemical_formula_sum   'Ba2 Y1 Sb1 O6'
_cell_volume   155.18139232
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.75000000  0.75000000  0.75000000  1
  Ba  Ba1  1  0.25000000  0.25000000  0.25000000  1
  Y  Y2  1  0.00000000  0.00000000  0.00000000  1
  Sb  Sb3  1  0.50000000  0.50000000  0.50000000  1
  O  O4  1  0.73656700  0.26343300  0.73656700  1
  O  O5  1  0.26343300  0.26343300  0.73656700  1
  O  O6  1  0.73656700  0.73656700  0.26343300  1
  O  O7  1  0.73656700  0.26343300  0.26343300  1
  O  O8  1  0.26343300  0.73656700  0.26343300  1
  O  O9  1  0.26343300  0.73656700  0.73656700  1
",225,120.2060163,0,0.006037417,3.418390354,,,0,4.243625078
