,Unnamed: 0.1,Unnamed: 0,material_id,formation_energy_per_atom,dft_band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup_number,azure_bulk_modulus,larsen_score_2d,Si_100_mismatch,azure_band_gap,dft_bulk_modulus,dft_poisson_ratio,dft_mag_density,Log_rate
1882,7610,7610,mp-1516939,-2.621790929655172,1.0663,BaNaHfBiO6,0.063613074,"['Ba', 'Bi', 'Hf', 'Na', 'O']","# generated using pymatgen
data_BaNaHfBiO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.93200513
_cell_length_b   5.93200513
_cell_length_c   5.93200513
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaNaHfBiO6
_chemical_formula_sum   'Ba1 Na1 Hf1 Bi1 O6'
_cell_volume   147.60108668
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.75000000  0.75000000  0.75000000  1
  Na  Na1  1  0.25000000  0.25000000  0.25000000  1
  Hf  Hf2  1  0.50000000  0.50000000  0.50000000  1
  Bi  Bi3  1  0.00000000  0.00000000  0.00000000  1
  O  O4  1  0.74705027  0.25294973  0.25294973  1
  O  O5  1  0.25294973  0.74705027  0.74705027  1
  O  O6  1  0.74705027  0.25294973  0.74705027  1
  O  O7  1  0.25294973  0.74705027  0.25294973  1
  O  O8  1  0.74705027  0.74705027  0.25294973  1
  O  O9  1  0.25294973  0.25294973  0.74705027  1
",216.0,127.12710410599806,0.0,0.0175298054265217,0.8823248346646627,,,0.0,4.084647508715134
1883,7611,7611,mp-1178215,-2.114112651666668,0.0,FeOF,0.0070039380555559,"['F', 'Fe', 'O']","# generated using pymatgen
data_FeOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.06659000
_cell_length_b   6.66559228
_cell_length_c   6.66569198
_cell_angle_alpha   89.99986020
_cell_angle_beta   89.99997819
_cell_angle_gamma   90.00002181
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeOF
_chemical_formula_sum   'Fe4 O4 F4'
_cell_volume   136.25100092
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.50000000  0.47845000  0.01514700  1
  Fe  Fe1  1  0.50000000  0.02155100  0.48485500  1
  Fe  Fe2  1  0.00000000  0.01515400  0.02155900  1
  Fe  Fe3  1  0.00000100  0.48484700  0.47843500  1
  O  O4  1  0.50000000  0.50776600  0.30120000  1
  O  O5  1  0.99999900  0.19879300  0.50777200  1
  O  O6  1  0.00000000  0.30121200  0.99222800  1
  O  O7  1  0.50000000  0.99223100  0.19880000  1
  F  F8  1  0.50000000  0.98812000  0.80365400  1
  F  F9  1  0.00000000  0.69635100  0.98812100  1
  F  F10  1  0.00000000  0.80364900  0.51187900  1
  F  F11  1  0.50000000  0.51187700  0.69634800  1
",84.0,122.37101577115412,3.0337553285630925e-06,0.0358032434790954,1.768462300300598,,,0.1509259158385931,4.5103433856586514
1884,7619,7619,mp-20989,-2.53477473388889,0.1027999999999993,BaGdFe2O5,0.0263905159027793,"['Ba', 'Fe', 'Gd', 'O']","# generated using pymatgen
data_BaGdFe2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.99556500
_cell_length_b   3.99556500
_cell_length_c   7.62924300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaGdFe2O5
_chemical_formula_sum   'Ba1 Gd1 Fe2 O5'
_cell_volume   121.79735252
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.00000000  0.00000000  1
  Gd  Gd1  1  0.00000000  0.00000000  0.50000000  1
  Fe  Fe2  1  0.50000000  0.50000000  0.26675000  1
  Fe  Fe3  1  0.50000000  0.50000000  0.73325000  1
  O  O4  1  0.50000000  0.00000000  0.30986600  1
  O  O5  1  0.50000000  0.00000000  0.69013400  1
  O  O6  1  0.00000000  0.50000000  0.30986600  1
  O  O7  1  0.00000000  0.50000000  0.69013400  1
  O  O8  1  0.50000000  0.50000000  0.00000000  1
",123.0,126.79687832109016,0.0,0.0057629126774308,0.472902774810791,,,0.1313657462087915,4.071160906909254
1885,7620,7620,mp-20072,-2.68907418625,2.5664000000000007,LaCuO2,0.0,"['Cu', 'La', 'O']","# generated using pymatgen
data_LaCuO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.09448628
_cell_length_b   6.09448628
_cell_length_c   6.09448671
_cell_angle_alpha   36.90350558
_cell_angle_beta   36.90350558
_cell_angle_gamma   36.90349777
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaCuO2
_chemical_formula_sum   'La1 Cu1 O2'
_cell_volume   73.11946374
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.50000000  0.50000000  0.50000000  1
  Cu  Cu1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.89332100  0.89332100  0.89332100  1
  O  O3  1  0.10667900  0.10667900  0.10667900  1
",166.0,99.4633824243718,0.0,0.0012894541830334,2.5149479707082114,,,0.0,3.3370808448245723
1886,7621,7621,mp-1223458,-3.1836024834545458,3.9314,KBaY(BO3)2,0.0,"['B', 'Ba', 'K', 'O', 'Y']","# generated using pymatgen
data_KBaY(BO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.47392150
_cell_length_b   5.47404026
_cell_length_c   6.83194508
_cell_angle_alpha   66.38300630
_cell_angle_beta   66.38225073
_cell_angle_gamma   59.99928835
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KBaY(BO3)2
_chemical_formula_sum   'K1 Ba1 Y1 B2 O6'
_cell_volume   157.17716258
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.78024700  0.78030600  0.65914100  1
  Ba  Ba1  1  0.20771300  0.20772700  0.37683400  1
  Y  Y2  1  0.00208300  0.00206500  0.99378700  1
  B  B3  1  0.41327600  0.41328600  0.76015200  1
  B  B4  1  0.58985100  0.58982500  0.23049900  1
  O  O5  1  0.70702100  0.26596300  0.76105300  1
  O  O6  1  0.26594700  0.26597900  0.76104500  1
  O  O7  1  0.26594700  0.70702800  0.76104500  1
  O  O8  1  0.29607800  0.73589200  0.23213700  1
  O  O9  1  0.73591800  0.73587900  0.23215400  1
  O  O10  1  0.73591800  0.29605000  0.23215400  1
",160.0,83.41589605926443,0.0,0.00328388600491,3.7724802494049072,,,1.5447536780920387e-06,6.140788623376762
1887,7622,7622,mp-755971,-1.9884238036042687,0.0,Li2Mn3TeO8,0.0140190942410747,"['Li', 'Mn', 'O', 'Te']","# generated using pymatgen
data_Li2Mn3TeO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.23943989
_cell_length_b   6.24039368
_cell_length_c   6.23967462
_cell_angle_alpha   58.58024214
_cell_angle_beta   58.56465627
_cell_angle_gamma   58.57663508
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2Mn3TeO8
_chemical_formula_sum   'Li2 Mn3 Te1 O8'
_cell_volume   166.19030212
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.13967000  0.13967800  0.13967400  1
  Li  Li1  1  0.86032500  0.86032400  0.86032700  1
  Mn  Mn2  1  0.99998900  0.49999800  0.50000800  1
  Mn  Mn3  1  0.50001000  0.00000800  0.49999100  1
  Mn  Mn4  1  0.50002700  0.49998400  0.99999600  1
  Te  Te5  1  0.49999800  0.50000100  0.50000000  1
  O  O6  1  0.27340900  0.27337200  0.27340100  1
  O  O7  1  0.27425600  0.27424700  0.72278300  1
  O  O8  1  0.27424200  0.72280200  0.27424300  1
  O  O9  1  0.72277500  0.27425000  0.27426100  1
  O  O10  1  0.27722000  0.72575200  0.72574100  1
  O  O11  1  0.72575300  0.27720000  0.72575800  1
  O  O12  1  0.72573800  0.72575500  0.27721800  1
  O  O13  1  0.72658600  0.72663000  0.72660100  1
",166.0,96.22786923899172,0.0001716845649532,0.0062465083066282,0.0063427016915132,,,0.078223757549336,4.616920354354564
1888,7628,7628,mp-1095039,-3.1959037623333324,0.0,Sr2HfCrO6,0.0330160284687472,"['Cr', 'Hf', 'O', 'Sr']","# generated using pymatgen
data_Sr2HfCrO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.63910843
_cell_length_b   9.79535480
_cell_length_c   5.66653229
_cell_angle_alpha   73.78819021
_cell_angle_beta   119.81614034
_cell_angle_gamma   106.68753798
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2HfCrO6
_chemical_formula_sum   'Sr4 Hf2 Cr2 O12'
_cell_volume   256.60388395
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.12527900  0.37493600  0.87548300  1
  Sr  Sr1  1  0.62450100  0.87456600  0.37463200  1
  Sr  Sr2  1  0.37559400  0.12543100  0.62555000  1
  Sr  Sr3  1  0.87472700  0.62515000  0.12440600  1
  Hf  Hf4  1  0.74961700  0.24997000  0.24942900  1
  Hf  Hf5  1  0.25036200  0.75010200  0.75049900  1
  Cr  Cr6  1  0.49984200  0.49983800  0.49988500  1
  Cr  Cr7  1  0.99985200  0.99980700  0.99998500  1
  O  O8  1  0.87913900  0.12231000  0.63534000  1
  O  O9  1  0.37631000  0.62250300  0.13118200  1
  O  O10  1  0.62373400  0.37755900  0.86870200  1
  O  O11  1  0.12091700  0.87772700  0.36478200  1
  O  O12  1  0.36311900  0.12113300  0.12151500  1
  O  O13  1  0.86046300  0.62077000  0.61888500  1
  O  O14  1  0.13961200  0.37925300  0.38103900  1
  O  O15  1  0.63696200  0.87891400  0.87861300  1
  O  O16  1  0.88038700  0.12088800  0.12146500  1
  O  O17  1  0.37847100  0.62063000  0.61888700  1
  O  O18  1  0.62152900  0.37944700  0.38099500  1
  O  O19  1  0.11958400  0.87906600  0.87872600  1
",225.0,158.31073967459278,0.0,0.0099685579436025,0.3882040977478027,,,3.624068294202134e-05,5.247791335414471
1889,7640,7640,mp-1076070,-2.3996347060000005,0.0,LaCuO3,0.0242210939999996,"['Cu', 'La', 'O']","# generated using pymatgen
data_LaCuO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.87166900
_cell_length_b   3.87166900
_cell_length_c   3.87166900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaCuO3
_chemical_formula_sum   'La1 Cu1 O3'
_cell_volume   58.03562468
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.50000000  0.50000000  0.50000000  1
  Cu  Cu1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.50000000  0.00000000  0.00000000  1
  O  O3  1  0.00000000  0.50000000  0.00000000  1
  O  O4  1  0.00000000  0.00000000  0.50000000  1
",221.0,163.244729192479,0.0,0.0038442328023524,0.0004028322873637,,,7.471273073496844e-06,3.609939240069317
1890,7649,7649,mp-754242,-2.3663909176923075,0.5076,LiFe2(PO4)2,0.0465606142307661,"['Fe', 'Li', 'O', 'P']","# generated using pymatgen
data_LiFe2(PO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.90712942
_cell_length_b   4.90712942
_cell_length_c   6.26354900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   111.78841194
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiFe2(PO4)2
_chemical_formula_sum   'Li1 Fe2 P2 O8'
_cell_volume   140.05089986
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.16586100  0.83413900  0.50000000  1
  Fe  Fe1  1  0.49983200  0.50016800  0.77154800  1
  Fe  Fe2  1  0.49983200  0.50016800  0.22845200  1
  P  P3  1  0.14815500  0.85184500  0.00000000  1
  P  P4  1  0.84163600  0.15836400  0.50000000  1
  O  O5  1  0.25361800  0.74638200  0.79677300  1
  O  O6  1  0.80366700  0.73173800  0.00000000  1
  O  O7  1  0.26826200  0.19633300  0.00000000  1
  O  O8  1  0.25361800  0.74638200  0.20322700  1
  O  O9  1  0.73550000  0.26450000  0.30085700  1
  O  O10  1  0.73021100  0.81165600  0.50000000  1
  O  O11  1  0.18834400  0.26978900  0.50000000  1
  O  O12  1  0.73550000  0.26450000  0.69914300  1
",38.0,100.25618295618013,7.77156117237611e-16,0.0053308391896471,0.6945069432258606,,,0.0642647359574848,5.034495265551058
1891,7660,7660,mp-10913,-2.0361793616666666,1.533,GeO2,0.0408935055555561,"['Ge', 'O']","# generated using pymatgen
data_GeO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.37457300
_cell_length_b   4.83940100
_cell_length_c   5.40899700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GeO2
_chemical_formula_sum   'Ge4 O8'
_cell_volume   114.51015924
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge  Ge0  1  0.50000000  0.75000000  0.65843400  1
  Ge  Ge1  1  0.00000000  0.25000000  0.84156600  1
  Ge  Ge2  1  0.50000000  0.25000000  0.34156600  1
  Ge  Ge3  1  0.00000000  0.75000000  0.15843400  1
  O  O4  1  0.76802700  0.07851700  0.11251000  1
  O  O5  1  0.26802700  0.92148300  0.38749000  1
  O  O6  1  0.73197300  0.57851700  0.38749000  1
  O  O7  1  0.23197300  0.42148300  0.11251000  1
  O  O8  1  0.76802700  0.57851700  0.88749000  1
  O  O9  1  0.26802700  0.42148300  0.61251000  1
  O  O10  1  0.73197300  0.07851700  0.61251000  1
  O  O11  1  0.23197300  0.92148300  0.88749000  1
",60.0,237.2787799268089,0.1041791996915646,0.0039164735994323,1.3826576868693037,,,0.0,3.455369335708647
1892,7661,7661,mp-1225859,-3.4563513113441897,2.8299,CsTi2(OF)3,0.0357751653925113,"['Cs', 'F', 'O', 'Ti']","# generated using pymatgen
data_CsTi2(OF)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.45228978
_cell_length_b   7.39449299
_cell_length_c   7.23415057
_cell_angle_alpha   61.24029114
_cell_angle_beta   60.44078954
_cell_angle_gamma   58.31891931
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsTi2(OF)3
_chemical_formula_sum   'Cs2 Ti4 O6 F6'
_cell_volume   281.49732480
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.50000000  0.50000000  0.50000000  1
  Cs  Cs1  1  0.25000000  0.25000000  0.25000000  1
  Ti  Ti2  1  0.38625700  0.87774000  0.85512000  1
  Ti  Ti3  1  0.87774000  0.38625700  0.88088300  1
  Ti  Ti4  1  0.85512000  0.88088300  0.38625700  1
  Ti  Ti5  1  0.88088300  0.85512000  0.87774000  1
  O  O6  1  0.92714100  0.92714100  0.57285900  1
  O  O7  1  0.57285900  0.57285900  0.92714100  1
  O  O8  1  0.93897000  0.56103000  0.93897000  1
  O  O9  1  0.56103000  0.93897000  0.56103000  1
  O  O10  1  0.82961300  0.82961300  0.17038700  1
  O  O11  1  0.17038700  0.17038700  0.82961300  1
  F  F12  1  0.55155000  0.94845000  0.94845000  1
  F  F13  1  0.94845000  0.55155000  0.55155000  1
  F  F14  1  0.80609000  0.19391000  0.80609000  1
  F  F15  1  0.19391000  0.80609000  0.19391000  1
  F  F16  1  0.20001600  0.79998400  0.79998400  1
  F  F17  1  0.79998400  0.20001600  0.20001600  1
",22.0,59.150149939458935,0.0,0.0248654382774618,2.803206125895182,,,3.076405790396593e-07,4.849884129101256
1893,7669,7669,mp-997038,-0.6613315729166658,0.0,AgPdO2,0.0,"['Ag', 'O', 'Pd']","# generated using pymatgen
data_AgPdO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.08007000
_cell_length_b   6.29627000
_cell_length_c   6.45184994
_cell_angle_alpha   62.31844493
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgPdO2
_chemical_formula_sum   'Ag2 Pd2 O4'
_cell_volume   110.79953875
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00000000  0.50000000  0.00000000  1
  Ag  Ag1  1  0.00000000  0.50000000  0.50000000  1
  Pd  Pd2  1  0.50000000  0.00000000  0.50000000  1
  Pd  Pd3  1  0.00000000  0.00000000  0.00000000  1
  O  O4  1  0.50000000  0.09465000  0.76594000  1
  O  O5  1  0.00000000  0.76009000  0.63943000  1
  O  O6  1  0.00000000  0.23991000  0.36057000  1
  O  O7  1  0.50000000  0.90535000  0.23406000  1
",10.0,123.46605227922797,0.0,0.0074183118173384,0.0001095086336135,,,0.0,3.335534990022856
1894,7671,7671,mp-1105765,-2.8234437003103454,1.8693,NaNbO3,0.022074225999999,"['Na', 'Nb', 'O']","# generated using pymatgen
data_NaNbO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.56281900
_cell_length_b   5.61153900
_cell_length_c   7.90948000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaNbO3
_chemical_formula_sum   'Na4 Nb4 O12'
_cell_volume   246.90213602
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.49918400  0.98442900  0.25000000  1
  Na  Na1  1  0.00081600  0.48442900  0.25000000  1
  Na  Na2  1  0.50081600  0.01557100  0.75000000  1
  Na  Na3  1  0.99918400  0.51557100  0.75000000  1
  Nb  Nb4  1  0.50000000  0.50000000  0.00000000  1
  Nb  Nb5  1  0.00000000  0.00000000  0.50000000  1
  Nb  Nb6  1  0.50000000  0.50000000  0.50000000  1
  Nb  Nb7  1  0.00000000  0.00000000  0.00000000  1
  O  O8  1  0.93633800  0.01136800  0.25000000  1
  O  O9  1  0.56366200  0.51136800  0.25000000  1
  O  O10  1  0.06366200  0.98863200  0.75000000  1
  O  O11  1  0.43633800  0.48863200  0.75000000  1
  O  O12  1  0.21358900  0.71478500  0.03257400  1
  O  O13  1  0.28641100  0.21478500  0.46742600  1
  O  O14  1  0.78641100  0.28521500  0.53257400  1
  O  O15  1  0.71358900  0.78521500  0.96742600  1
  O  O16  1  0.78641100  0.28521500  0.96742600  1
  O  O17  1  0.71358900  0.78521500  0.53257400  1
  O  O18  1  0.21358900  0.71478500  0.46742600  1
  O  O19  1  0.28641100  0.21478500  0.03257400  1
",62.0,140.74947429657857,0.0,0.0158346279498543,1.7334635655085249,,,8.541845906998911e-07,4.757873327907864
1895,7672,7672,mp-22571,-2.6872316325862062,0.0,BaNdMn2O6,0.0356678565000017,"['Ba', 'Mn', 'Nd', 'O']","# generated using pymatgen
data_BaNdMn2O6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.93982300
_cell_length_b   3.93982300
_cell_length_c   7.92496400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaNdMn2O6
_chemical_formula_sum   'Ba1 Nd1 Mn2 O6'
_cell_volume   123.01291798
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.00000000  0.49999900  1
  Nd  Nd1  1  0.00000000  0.00000000  0.00000000  1
  Mn  Mn2  1  0.50000100  0.50000100  0.75345500  1
  Mn  Mn3  1  0.50000100  0.50000100  0.24654500  1
  O  O4  1  0.50000100  0.50000100  0.00000000  1
  O  O5  1  0.00000000  0.50000100  0.77538600  1
  O  O6  1  0.50000100  0.00000000  0.77538600  1
  O  O7  1  0.00000000  0.50000100  0.22461400  1
  O  O8  1  0.50000100  0.50000100  0.49999900  1
  O  O9  1  0.50000100  0.00000000  0.22461400  1
",123.0,143.55547849146976,0.0,0.0035718218049821,0.0001050981615359,,,,4.2609945214855465
1896,7674,7674,mp-754205,-1.7581335693749995,0.0,CrFe2O5,0.0766895393749962,"['Cr', 'Fe', 'O']","# generated using pymatgen
data_CrFe2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.68593956
_cell_length_b   5.68593956
_cell_length_c   7.06658146
_cell_angle_alpha   70.69410453
_cell_angle_beta   70.69410453
_cell_angle_gamma   53.50865458
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrFe2O5
_chemical_formula_sum   'Cr2 Fe4 O10'
_cell_volume   170.61821043
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00000000  0.00000000  0.50000000  1
  Cr  Cr1  1  0.00000000  0.00000000  0.00000000  1
  Fe  Fe2  1  0.63697100  0.62611600  0.77540200  1
  Fe  Fe3  1  0.62611600  0.63697100  0.27540200  1
  Fe  Fe4  1  0.37388400  0.36302900  0.72459800  1
  Fe  Fe5  1  0.36302900  0.37388400  0.22459800  1
  O  O6  1  0.67211900  0.96532100  0.64674100  1
  O  O7  1  0.96532100  0.67211900  0.14674100  1
  O  O8  1  0.74674700  0.41726400  0.55028500  1
  O  O9  1  0.18582100  0.81417900  0.75000000  1
  O  O10  1  0.58273600  0.25325300  0.94971500  1
  O  O11  1  0.41726400  0.74674700  0.05028500  1
  O  O12  1  0.81417900  0.18582100  0.25000000  1
  O  O13  1  0.25325300  0.58273600  0.44971500  1
  O  O14  1  0.03467900  0.32788100  0.85325900  1
  O  O15  1  0.32788100  0.03467900  0.35325900  1
",15.0,188.28412829302263,1.6428373418586606e-16,0.0065920752428315,0.4677710036436717,,,0.140673289444063,5.449297590888093
1897,7686,7686,mp-30120,-1.647860952375,1.1542,K3BiO4,0.0,"['Bi', 'K', 'O']","# generated using pymatgen
data_K3BiO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.55661300
_cell_length_b   6.72305548
_cell_length_c   7.83290690
_cell_angle_alpha   101.40821363
_cell_angle_beta   97.13223675
_cell_angle_gamma   105.83945072
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K3BiO4
_chemical_formula_sum   'K6 Bi2 O8'
_cell_volume   319.74265507
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.66855900  0.77790400  0.97752400  1
  K  K1  1  0.83726000  0.23404700  0.83098300  1
  K  K2  1  0.64824400  0.77426200  0.46587600  1
  K  K3  1  0.35175600  0.22573800  0.53412400  1
  K  K4  1  0.33144100  0.22209600  0.02247600  1
  K  K5  1  0.16274000  0.76595300  0.16901700  1
  Bi  Bi6  1  0.84657400  0.30144300  0.31438100  1
  Bi  Bi7  1  0.15342600  0.69855700  0.68561900  1
  O  O8  1  0.98079300  0.90011300  0.76996600  1
  O  O9  1  0.01920700  0.09988700  0.23003400  1
  O  O10  1  0.23606000  0.52572700  0.85794800  1
  O  O11  1  0.76394000  0.47427300  0.14205200  1
  O  O12  1  0.44592200  0.93920100  0.72695100  1
  O  O13  1  0.55407800  0.06079900  0.27304900  1
  O  O14  1  0.18284100  0.55265500  0.42537900  1
  O  O15  1  0.81715900  0.44734500  0.57462100  1
",2.0,35.96096753171439,0.0,0.0154661219291997,1.1329102913538616,,,0.0,5.908177375620552
