,material_id,formation_energy_per_atom,dft_band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup_number,azure_bulk_modulus,larsen_score_2d,Si_100_mismatch,azure_band_gap,dft_bulk_modulus,dft_poisson_ratio,dft_mag_density,Log_rate
10,mp-20396,-3.106621683,1.4778,RbCa2Nb3O10,,"['Ca', 'Nb', 'O', 'Rb']","# generated using pymatgen
data_RbCa2Nb3O10
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.96610100
_cell_length_b   3.96610100
_cell_length_c   15.28333700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbCa2Nb3O10
_chemical_formula_sum   'Rb1 Ca2 Nb3 O10'
_cell_volume   240.40623600
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.50000000  0.50000000  0.50000000  1.0
  Ca  Ca1  1  0.50000000  0.50000000  0.84954500  1.0
  Ca  Ca2  1  0.50000000  0.50000000  0.15045500  1.0
  Nb  Nb3  1  0.00000000  0.00000000  0.00000000  1.0
  Nb  Nb4  1  0.00000000  0.00000000  0.28172300  1.0
  Nb  Nb5  1  0.00000000  0.00000000  0.71827700  1.0
  O  O6  1  0.00000000  0.00000000  0.60036600  1.0
  O  O7  1  0.00000000  0.00000000  0.39963400  1.0
  O  O8  1  0.50000000  0.00000000  0.74619300  1.0
  O  O9  1  0.00000000  0.50000000  0.74619300  1.0
  O  O10  1  0.50000000  0.00000000  0.25380700  1.0
  O  O11  1  0.00000000  0.50000000  0.25380700  1.0
  O  O12  1  0.00000000  0.50000000  0.00000000  1.0
  O  O13  1  0.50000000  0.00000000  0.00000000  1.0
  O  O14  1  0.00000000  0.00000000  0.12960900  1.0
  O  O15  1  0.00000000  0.00000000  0.87039100  1.0
",123,119.4587816,0.009553299,0.000297197,2.095752954,,,1.22E-05,1.098612289
11,mp-23614,-2.680358172,2.5807,SrNb2Bi2O9,,"['Bi', 'Nb', 'O', 'Sr']","# generated using pymatgen
data_SrNb2Bi2O9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   13.01244535
_cell_length_b   13.01244535
_cell_length_c   5.68848400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   154.93326168
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrNb2Bi2O9
_chemical_formula_sum   'Sr2 Nb4 Bi4 O18'
_cell_volume   408.08048567
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.25159700  0.25159700  0.01657700  1.0
  Sr  Sr1  1  0.74840300  0.74840300  0.51657700  1.0
  Nb  Nb2  1  0.83397300  0.66860300  0.02467900  1.0
  Nb  Nb3  1  0.33139700  0.16602700  0.52467900  1.0
  Nb  Nb4  1  0.66860300  0.83397300  0.02467900  1.0
  Nb  Nb5  1  0.16602700  0.33139700  0.52467900  1.0
  Bi  Bi6  1  0.48647700  0.08596500  0.93440900  1.0
  Bi  Bi7  1  0.51352300  0.91403500  0.43440900  1.0
  Bi  Bi8  1  0.91403500  0.51352300  0.43440900  1.0
  Bi  Bi9  1  0.08596500  0.48647700  0.93440900  1.0
  O  O10  1  0.54113800  0.41050900  0.28396300  1.0
  O  O11  1  0.45886200  0.58949100  0.78396300  1.0
  O  O12  1  0.58949100  0.45886200  0.78396300  1.0
  O  O13  1  0.41050900  0.54113800  0.28396300  1.0
  O  O14  1  0.05731300  0.88477600  0.33094000  1.0
  O  O15  1  0.94268700  0.11522400  0.83094000  1.0
  O  O16  1  0.11522400  0.94268700  0.83094000  1.0
  O  O17  1  0.88477600  0.05731300  0.33094000  1.0
  O  O18  1  0.22773600  0.72905900  0.22559200  1.0
  O  O19  1  0.77226400  0.27094100  0.72559200  1.0
  O  O20  1  0.19354300  0.19354300  0.56596700  1.0
  O  O21  1  0.80645700  0.80645700  0.06596700  1.0
  O  O22  1  0.48617200  0.17598700  0.56214500  1.0
  O  O23  1  0.51382800  0.82401300  0.06214500  1.0
  O  O24  1  0.82401300  0.51382800  0.06214500  1.0
  O  O25  1  0.17598700  0.48617200  0.56214500  1.0
  O  O26  1  0.72905900  0.22773600  0.22559200  1.0
  O  O27  1  0.27094100  0.77226400  0.72559200  1.0
",36,119.4587816,0.009553299,0.000297197,2.095752954,,,1.22E-05,8.205218426
12,mp-27998,-2.986958874,2.4752,KNb3O8,,"['K', 'Nb', 'O']","# generated using pymatgen
data_KNb3O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.89336724
_cell_length_b   10.89336500
_cell_length_c   9.00217309
_cell_angle_alpha   90.00005411
_cell_angle_beta   89.99994370
_cell_angle_gamma   159.75307109
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KNb3O8
_chemical_formula_sum   'K2 Nb6 O16'
_cell_volume   369.68468371
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.98430024  0.01567070  0.75000356  1.0
  K  K1  1  0.01569213  0.98430975  0.25000504  1.0
  Nb  Nb2  1  0.24170215  0.75829885  0.75000082  1.0
  Nb  Nb3  1  0.75830102  0.24170029  0.24999957  1.0
  Nb  Nb4  1  0.63096959  0.36903565  0.55838389  1.0
  Nb  Nb5  1  0.36903451  0.63096984  0.44160785  1.0
  Nb  Nb6  1  0.36903064  0.63096840  0.05839147  1.0
  Nb  Nb7  1  0.63096673  0.36903219  0.94161480  1.0
  O  O8  1  0.58507884  0.41492456  0.74999915  1.0
  O  O9  1  0.41492480  0.58507597  0.25000233  1.0
  O  O10  1  0.71406581  0.28593818  0.74999792  1.0
  O  O11  1  0.28594107  0.71406176  0.24999871  1.0
  O  O12  1  0.70397932  0.29602301  0.40705279  1.0
  O  O13  1  0.29602446  0.70397650  0.59293996  1.0
  O  O14  1  0.29602545  0.70397835  0.90706093  1.0
  O  O15  1  0.70397838  0.29602110  0.09294315  1.0
  O  O16  1  0.84347370  0.15653127  0.40751248  1.0
  O  O17  1  0.15652960  0.84347430  0.59247927  1.0
  O  O18  1  0.15652841  0.84347304  0.90751915  1.0
  O  O19  1  0.84347132  0.15653061  0.09248867  1.0
  O  O20  1  0.56761155  0.43238839  0.06743704  1.0
  O  O21  1  0.43238140  0.56761713  0.93257934  1.0
  O  O22  1  0.43237609  0.56761154  0.56741880  1.0
  O  O23  1  0.56761280  0.43238961  0.43256233  1.0
",63,119.4587816,0.009553299,0.000297197,2.095752954,,,1.22E-05,3.555348061
13,mp-4423,-3.733646127,2.7466,La2Ti2O7,,"['La', 'O', 'Ti']","# generated using pymatgen
data_La2Ti2O7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.41544296
_cell_length_b   7.41544296
_cell_length_c   7.41544296
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La2Ti2O7
_chemical_formula_sum   'La4 Ti4 O14'
_cell_volume   288.33429290
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.12500000  0.12500000  0.62500000  1.0
  La  La1  1  0.12500000  0.62500000  0.12500000  1.0
  La  La2  1  0.62500000  0.12500000  0.12500000  1.0
  La  La3  1  0.12500000  0.12500000  0.12500000  1.0
  Ti  Ti4  1  0.62500000  0.62500000  0.12500000  1.0
  Ti  Ti5  1  0.62500000  0.12500000  0.62500000  1.0
  Ti  Ti6  1  0.12500000  0.62500000  0.62500000  1.0
  Ti  Ti7  1  0.62500000  0.62500000  0.62500000  1.0
  O  O8  1  0.25000000  0.25000000  0.25000000  1.0
  O  O9  1  0.00000000  0.00000000  0.00000000  1.0
  O  O10  1  0.55216100  0.94783900  0.55216100  1.0
  O  O11  1  0.30216100  0.69783900  0.30216100  1.0
  O  O12  1  0.55216100  0.55216100  0.94783900  1.0
  O  O13  1  0.94783900  0.55216100  0.55216100  1.0
  O  O14  1  0.55216100  0.94783900  0.94783900  1.0
  O  O15  1  0.94783900  0.94783900  0.55216100  1.0
  O  O16  1  0.94783900  0.55216100  0.94783900  1.0
  O  O17  1  0.69783900  0.30216100  0.30216100  1.0
  O  O18  1  0.30216100  0.69783900  0.69783900  1.0
  O  O19  1  0.69783900  0.30216100  0.69783900  1.0
  O  O20  1  0.30216100  0.30216100  0.69783900  1.0
  O  O21  1  0.69783900  0.69783900  0.30216100  1.0
",227,119.4587816,0.009553299,0.000297197,2.095752954,,,1.22E-05,3.113515309
14,mp-553965,-3.204687686,1.7695,RbLaNb2O7,,"['La', 'Nb', 'O', 'Rb']","# generated using pymatgen
data_RbLaNb2O7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   11.92921406
_cell_length_b   11.92921406
_cell_length_c   11.92921406
_cell_angle_alpha   153.09975397
_cell_angle_beta   152.92488190
_cell_angle_gamma   38.53698656
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbLaNb2O7
_chemical_formula_sum   'Rb2 La2 Nb4 O14'
_cell_volume   349.00875367
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.50000000  0.50000000  0.00000000  1.0
  Rb  Rb1  1  0.00000000  0.00000000  0.00000000  1.0
  La  La2  1  0.76450300  0.75000000  0.01450300  1.0
  La  La3  1  0.23549700  0.25000000  0.98549700  1.0
  Nb  Nb4  1  0.15170900  0.64718600  0.50452300  1.0
  Nb  Nb5  1  0.64266300  0.14718600  0.49547700  1.0
  Nb  Nb6  1  0.84829100  0.35281400  0.49547700  1.0
  Nb  Nb7  1  0.35733700  0.85281400  0.50452300  1.0
  O  O8  1  0.57417800  0.07417800  0.00000000  1.0
  O  O9  1  0.18237300  0.75000000  0.43237300  1.0
  O  O10  1  0.48171100  0.93200100  0.54971000  1.0
  O  O11  1  0.42582200  0.92582200  0.00000000  1.0
  O  O12  1  0.11770900  0.56799900  0.54971000  1.0
  O  O13  1  0.90567500  0.90567500  0.50000000  1.0
  O  O14  1  0.81762700  0.25000000  0.56762700  1.0
  O  O15  1  0.90567500  0.40567500  0.00000000  1.0
  O  O16  1  0.88229100  0.43200100  0.45029000  1.0
  O  O17  1  0.09432500  0.59432500  0.00000000  1.0
  O  O18  1  0.57417800  0.57417800  0.50000000  1.0
  O  O19  1  0.51828900  0.06799900  0.45029000  1.0
  O  O20  1  0.09432500  0.09432500  0.50000000  1.0
  O  O21  1  0.42582200  0.42582200  0.50000000  1.0
",74,119.4587816,0.009553299,0.000297197,2.095752954,,,1.22E-05,4.094344562
15,mp-554675,-2.813450842,2.012,SrTa2Bi2O9,,"['Bi', 'O', 'Sr', 'Ta']","# generated using pymatgen
data_SrTa2Bi2O9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   12.88926011
_cell_length_b   12.88926011
_cell_length_c   12.88926011
_cell_angle_alpha   162.43201052
_cell_angle_beta   162.43201052
_cell_angle_gamma   24.94420584
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrTa2Bi2O9
_chemical_formula_sum   'Sr1 Ta2 Bi2 O9'
_cell_volume   195.03203980
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.00000000  0.00000000  0.00000000  1.0
  Ta  Ta1  1  0.58503900  0.58503900  0.00000000  1.0
  Ta  Ta2  1  0.41496100  0.41496100  0.00000000  1.0
  Bi  Bi3  1  0.20051000  0.20051000  0.00000000  1.0
  Bi  Bi4  1  0.79949000  0.79949000  0.00000000  1.0
  O  O5  1  0.57636200  0.07636200  0.50000000  1.0
  O  O6  1  0.75000000  0.25000000  0.50000000  1.0
  O  O7  1  0.92363800  0.42363800  0.50000000  1.0
  O  O8  1  0.50000000  0.50000000  0.00000000  1.0
  O  O9  1  0.42363800  0.92363800  0.50000000  1.0
  O  O10  1  0.33934300  0.33934300  0.00000000  1.0
  O  O11  1  0.07636200  0.57636200  0.50000000  1.0
  O  O12  1  0.25000000  0.75000000  0.50000000  1.0
  O  O13  1  0.66065700  0.66065700  0.00000000  1.0
",139,119.4587816,0.009553299,0.000297197,2.095752954,,,1.22E-05,9.332558005
16,mp-555616,-2.117223716,0,CaNb2Bi2O9,,"['Bi', 'Ca', 'Nb', 'O']","# generated using pymatgen
data_CaNb2Bi2O9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   13.83861243
_cell_length_b   13.83861243
_cell_length_c   13.83861243
_cell_angle_alpha   163.71843456
_cell_angle_beta   163.71843456
_cell_angle_gamma   23.10444018
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaNb2Bi2O9
_chemical_formula_sum   'Ca1 Nb2 Bi2 O9'
_cell_volume   208.26305816
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.50000000  0.50000000  0.00000000  1.0
  Nb  Nb1  1  0.92753000  0.92753000  0.00000000  1.0
  Nb  Nb2  1  0.07247000  0.07247000  0.00000000  1.0
  Bi  Bi3  1  0.20323700  0.20323700  0.00000000  1.0
  Bi  Bi4  1  0.79676300  0.79676300  0.00000000  1.0
  O  O5  1  0.42994200  0.92994200  0.50000000  1.0
  O  O6  1  0.32909500  0.32909500  0.00000000  1.0
  O  O7  1  0.75000000  0.25000000  0.50000000  1.0
  O  O8  1  0.25000000  0.75000000  0.50000000  1.0
  O  O9  1  0.92994200  0.42994200  0.50000000  1.0
  O  O10  1  0.57005800  0.07005800  0.50000000  1.0
  O  O11  1  0.07005800  0.57005800  0.50000000  1.0
  O  O12  1  0.67090500  0.67090500  0.00000000  1.0
  O  O13  1  0.00000000  0.00000000  0.00000000  1.0
",139,119.4587816,0.009553299,0.000297197,2.095752954,,,1.22E-05,6.363028104
17,mp-555785,-3.690813383,2.7444,Nd2Ti2O7,,"['Nd', 'O', 'Ti']","# generated using pymatgen
data_Nd2Ti2O7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.28549978
_cell_length_b   7.28550001
_cell_length_c   7.28550129
_cell_angle_alpha   60.00000304
_cell_angle_beta   60.00000200
_cell_angle_gamma   59.99999980
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd2Ti2O7
_chemical_formula_sum   'Nd4 Ti4 O14'
_cell_volume   273.44070810
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.50000000  0.50000000  0.50000000  1.0
  Nd  Nd1  1  0.50000000  0.00000000  0.50000000  1.0
  Nd  Nd2  1  0.00000000  0.50000000  0.50000000  1.0
  Nd  Nd3  1  0.50000000  0.50000000  0.00000000  1.0
  Ti  Ti4  1  0.00000000  0.00000000  0.00000000  1.0
  Ti  Ti5  1  0.00000000  0.00000000  0.50000000  1.0
  Ti  Ti6  1  0.50000000  0.00000000  0.00000000  1.0
  Ti  Ti7  1  0.00000000  0.50000000  0.00000000  1.0
  O  O8  1  0.07494718  0.07494718  0.67505282  1.0
  O  O9  1  0.67505282  0.67505282  0.07494718  1.0
  O  O10  1  0.07494718  0.67505282  0.07494718  1.0
  O  O11  1  0.92505282  0.32494718  0.92505282  1.0
  O  O12  1  0.32494718  0.32494718  0.92505282  1.0
  O  O13  1  0.67505282  0.07494718  0.67505282  1.0
  O  O14  1  0.92505282  0.92505282  0.32494718  1.0
  O  O15  1  0.67505282  0.07494718  0.07494718  1.0
  O  O16  1  0.92505282  0.32494718  0.32494718  1.0
  O  O17  1  0.32494718  0.92505282  0.32494718  1.0
  O  O18  1  0.62500000  0.62500000  0.62500000  1.0
  O  O19  1  0.37500000  0.37500000  0.37500000  1.0
  O  O20  1  0.32494718  0.92505282  0.92505282  1.0
  O  O21  1  0.07494718  0.67505282  0.67505282  1.0
",227,119.4587816,0.009553299,0.000297197,2.095752954,,,1.22E-05,1.609437912
18,mp-555867,-2.645905605,2.2153,BaNb2Bi2O9,,"['Ba', 'Bi', 'Nb', 'O']","# generated using pymatgen
data_BaNb2Bi2O9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   13.05287155
_cell_length_b   13.05287155
_cell_length_c   5.76026500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   154.67017332
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaNb2Bi2O9
_chemical_formula_sum   'Ba2 Nb4 Bi4 O18'
_cell_volume   419.87909290
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.75171400  0.75171400  0.53520800  1.0
  Ba  Ba1  1  0.24828600  0.24828600  0.03520800  1.0
  Nb  Nb2  1  0.33715300  0.16626100  0.52286100  1.0
  Nb  Nb3  1  0.83373900  0.66284700  0.02286100  1.0
  Nb  Nb4  1  0.16626100  0.33715300  0.52286100  1.0
  Nb  Nb5  1  0.66284700  0.83373900  0.02286100  1.0
  Bi  Bi6  1  0.47791300  0.07508300  0.92720600  1.0
  Bi  Bi7  1  0.92491700  0.52208700  0.42720600  1.0
  Bi  Bi8  1  0.52208700  0.92491700  0.42720600  1.0
  Bi  Bi9  1  0.07508300  0.47791300  0.92720600  1.0
  O  O10  1  0.73677300  0.23375800  0.23152000  1.0
  O  O11  1  0.42803800  0.57852900  0.79909800  1.0
  O  O12  1  0.13543200  0.45336600  0.56651400  1.0
  O  O13  1  0.42147100  0.57196200  0.29909800  1.0
  O  O14  1  0.08561100  0.91939500  0.80291000  1.0
  O  O15  1  0.91939500  0.08561100  0.80291000  1.0
  O  O16  1  0.54663400  0.86456800  0.06651400  1.0
  O  O17  1  0.86456800  0.54663400  0.06651400  1.0
  O  O18  1  0.08060500  0.91438900  0.30291000  1.0
  O  O19  1  0.91438900  0.08060500  0.30291000  1.0
  O  O20  1  0.57852900  0.42803800  0.79909800  1.0
  O  O21  1  0.57196200  0.42147100  0.29909800  1.0
  O  O22  1  0.26322700  0.76624200  0.73152000  1.0
  O  O23  1  0.23375800  0.73677300  0.23152000  1.0
  O  O24  1  0.76624200  0.26322700  0.73152000  1.0
  O  O25  1  0.45336600  0.13543200  0.56651400  1.0
  O  O26  1  0.76494700  0.76494700  0.05257400  1.0
  O  O27  1  0.23505300  0.23505300  0.55257400  1.0
",36,119.4587816,0.009553299,0.000297197,2.095752954,,,1.22E-05,7.029972912
19,mp-556848,-2.169164895,0.0727,CaTa2Bi2O9,,"['Bi', 'Ca', 'O', 'Ta']","# generated using pymatgen
data_CaTa2Bi2O9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   13.46934785
_cell_length_b   13.46934785
_cell_length_c   13.46934785
_cell_angle_alpha   163.84137319
_cell_angle_beta   163.84137319
_cell_angle_gamma   22.92878610
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaTa2Bi2O9
_chemical_formula_sum   'Ca1 Ta2 Bi2 O9'
_cell_volume   189.22149105
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.50000000  0.50000000  0.00000000  1.0
  Ta  Ta1  1  0.92046200  0.92046200  0.00000000  1.0
  Ta  Ta2  1  0.07953800  0.07953800  0.00000000  1.0
  Bi  Bi3  1  0.20001300  0.20001300  0.00000000  1.0
  Bi  Bi4  1  0.79998700  0.79998700  0.00000000  1.0
  O  O5  1  0.43481700  0.93481700  0.50000000  1.0
  O  O6  1  0.34507000  0.34507000  0.00000000  1.0
  O  O7  1  0.75000000  0.25000000  0.50000000  1.0
  O  O8  1  0.25000000  0.75000000  0.50000000  1.0
  O  O9  1  0.93481700  0.43481700  0.50000000  1.0
  O  O10  1  0.56518300  0.06518300  0.50000000  1.0
  O  O11  1  0.06518300  0.56518300  0.50000000  1.0
  O  O12  1  0.65493000  0.65493000  0.00000000  1.0
  O  O13  1  0.00000000  0.00000000  0.00000000  1.0
",139,119.4587816,0.009553299,0.000297197,2.095752954,,,1.22E-05,7.313220387
